zip_code,HUD Area Code,HUD Metro Fair Market Rent Area Name,city,state,0BR,0BR_90,0BR_110,1BR,1BR_90,1BR_110,2BR,2BR_90,2BR_110,3BR,3BR_90,3BR_110,4BR,4BR_90,4BR_110
19102,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1960,$1764,$2156,$2180,$1962,$2398,$2610,$2349,$2871,$3160,$2844,$3476,$3640,$3276,$4004
19103,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1960,$1764,$2156,$2180,$1962,$2398,$2610,$2349,$2871,$3160,$2844,$3476,$3640,$3276,$4004
19104,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1140,$1026,$1254,$1270,$1143,$1397,$1520,$1368,$1672,$1840,$1656,$2024,$2120,$1908,$2332
19105,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1230,$1107,$1353,$1370,$1233,$1507,$1640,$1476,$1804,$1980,$1782,$2178,$2290,$2061,$2519
19106,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1960,$1764,$2156,$2180,$1962,$2398,$2610,$2349,$2871,$3160,$2844,$3476,$3640,$3276,$4004
19107,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1940,$1746,$2134,$2160,$1944,$2376,$2590,$2331,$2849,$3130,$2817,$3443,$3610,$3249,$3971
19108,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1230,$1107,$1353,$1370,$1233,$1507,$1640,$1476,$1804,$1980,$1782,$2178,$2290,$2061,$2519
19109,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1230,$1107,$1353,$1370,$1233,$1507,$1640,$1476,$1804,$1980,$1782,$2178,$2290,$2061,$2519
19110,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1230,$1107,$1353,$1370,$1233,$1507,$1640,$1476,$1804,$1980,$1782,$2178,$2290,$2061,$2519
19111,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1140,$1026,$1254,$1270,$1143,$1397,$1520,$1368,$1672,$1840,$1656,$2024,$2120,$1908,$2332
19112,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1230,$1107,$1353,$1370,$1233,$1507,$1640,$1476,$1804,$1980,$1782,$2178,$2290,$2061,$2519
19113,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1200,$1080,$1320,$1340,$1206,$1474,$1600,$1440,$1760,$1930,$1737,$2123,$2230,$2007,$2453
19114,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1270,$1143,$1397,$1410,$1269,$1551,$1690,$1521,$1859,$2040,$1836,$2244,$2360,$2124,$2596
19115,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1190,$1071,$1309,$1320,$1188,$1452,$1580,$1422,$1738,$1910,$1719,$2101,$2200,$1980,$2420
19116,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1190,$1071,$1309,$1330,$1197,$1463,$1590,$1431,$1749,$1920,$1728,$2112,$2220,$1998,$2442
19118,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1680,$1512,$1848,$1870,$1683,$2057,$2240,$2016,$2464,$2710,$2439,$2981,$3120,$2808,$3432
19119,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1160,$1044,$1276,$1290,$1161,$1419,$1550,$1395,$1705,$1870,$1683,$2057,$2160,$1944,$2376
19120,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1070,$963,$1177,$1190,$1071,$1309,$1420,$1278,$1562,$1720,$1548,$1892,$1980,$1782,$2178
19121,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1100,$990,$1210,$1230,$1107,$1353,$1470,$1323,$1617,$1780,$1602,$1958,$2050,$1845,$2255
19122,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1160,$1044,$1276,$1290,$1161,$1419,$1550,$1395,$1705,$1870,$1683,$2057,$2160,$1944,$2376
19123,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1760,$1584,$1936,$1960,$1764,$2156,$2350,$2115,$2585,$2840,$2556,$3124,$3280,$2952,$3608
19124,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1020,$918,$1122,$1140,$1026,$1254,$1360,$1224,$1496,$1640,$1476,$1804,$1900,$1710,$2090
19125,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1550,$1395,$1705,$1730,$1557,$1903,$2070,$1863,$2277,$2500,$2250,$2750,$2890,$2601,$3179
19126,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1070,$963,$1177,$1190,$1071,$1309,$1430,$1287,$1573,$1730,$1557,$1903,$1990,$1791,$2189
19127,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1720,$1548,$1892,$1910,$1719,$2101,$2290,$2061,$2519,$2770,$2493,$3047,$3190,$2871,$3509
19128,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1460,$1314,$1606,$1630,$1467,$1793,$1950,$1755,$2145,$2360,$2124,$2596,$2720,$2448,$2992
19129,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1550,$1395,$1705,$1730,$1557,$1903,$2070,$1863,$2277,$2500,$2250,$2750,$2890,$2601,$3179
19130,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1880,$1692,$2068,$2090,$1881,$2299,$2500,$2250,$2750,$3020,$2718,$3322,$3490,$3141,$3839
19131,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1240,$1116,$1364,$1380,$1242,$1518,$1650,$1485,$1815,$2000,$1800,$2200,$2300,$2070,$2530
19132,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1010,$909,$1111,$1120,$1008,$1232,$1340,$1206,$1474,$1620,$1458,$1782,$1870,$1683,$2057
19133,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$920,$828,$1012,$1030,$927,$1133,$1230,$1107,$1353,$1490,$1341,$1639,$1720,$1548,$1892
19134,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$970,$873,$1067,$1080,$972,$1188,$1290,$1161,$1419,$1560,$1404,$1716,$1800,$1620,$1980
19135,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1140,$1026,$1254,$1270,$1143,$1397,$1520,$1368,$1672,$1840,$1656,$2024,$2120,$1908,$2332
19136,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1020,$918,$1122,$1140,$1026,$1254,$1360,$1224,$1496,$1640,$1476,$1804,$1900,$1710,$2090
19137,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1180,$1062,$1298,$1310,$1179,$1441,$1570,$1413,$1727,$1900,$1710,$2090,$2190,$1971,$2409
19138,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1120,$1008,$1232,$1240,$1116,$1364,$1490,$1341,$1639,$1800,$1620,$1980,$2080,$1872,$2288
19139,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1050,$945,$1155,$1170,$1053,$1287,$1400,$1260,$1540,$1690,$1521,$1859,$1950,$1755,$2145
19140,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1020,$918,$1122,$1140,$1026,$1254,$1360,$1224,$1496,$1640,$1476,$1804,$1900,$1710,$2090
19141,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1020,$918,$1122,$1140,$1026,$1254,$1360,$1224,$1496,$1640,$1476,$1804,$1900,$1710,$2090
19142,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1070,$963,$1177,$1190,$1071,$1309,$1420,$1278,$1562,$1720,$1548,$1892,$1980,$1782,$2178
19143,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1060,$954,$1166,$1180,$1062,$1298,$1410,$1269,$1551,$1700,$1530,$1870,$1970,$1773,$2167
19144,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1180,$1062,$1298,$1310,$1179,$1441,$1570,$1413,$1727,$1900,$1710,$2090,$2190,$1971,$2409
19145,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1270,$1143,$1397,$1410,$1269,$1551,$1690,$1521,$1859,$2040,$1836,$2244,$2360,$2124,$2596
19146,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1610,$1449,$1771,$1800,$1620,$1980,$2150,$1935,$2365,$2600,$2340,$2860,$3000,$2700,$3300
19147,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1730,$1557,$1903,$1920,$1728,$2112,$2300,$2070,$2530,$2780,$2502,$3058,$3210,$2889,$3531
19148,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1310,$1179,$1441,$1450,$1305,$1595,$1740,$1566,$1914,$2100,$1890,$2310,$2430,$2187,$2673
19149,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1270,$1143,$1397,$1410,$1269,$1551,$1690,$1521,$1859,$2040,$1836,$2244,$2360,$2124,$2596
19150,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1210,$1089,$1331,$1340,$1206,$1474,$1610,$1449,$1771,$1950,$1755,$2145,$2250,$2025,$2475
19151,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1060,$954,$1166,$1180,$1062,$1298,$1410,$1269,$1551,$1700,$1530,$1870,$1970,$1773,$2167
19152,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1130,$1017,$1243,$1250,$1125,$1375,$1500,$1350,$1650,$1810,$1629,$1991,$2090,$1881,$2299
19153,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1330,$1197,$1463,$1480,$1332,$1628,$1770,$1593,$1947,$2140,$1926,$2354,$2470,$2223,$2717
19154,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1350,$1215,$1485,$1500,$1350,$1650,$1800,$1620,$1980,$2180,$1962,$2398,$2510,$2259,$2761
19160,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1230,$1107,$1353,$1370,$1233,$1507,$1640,$1476,$1804,$1980,$1782,$2178,$2290,$2061,$2519
19176,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1230,$1107,$1353,$1370,$1233,$1507,$1640,$1476,$1804,$1980,$1782,$2178,$2290,$2061,$2519
19190,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1230,$1107,$1353,$1370,$1233,$1507,$1640,$1476,$1804,$1980,$1782,$2178,$2290,$2061,$2519
19192,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1230,$1107,$1353,$1370,$1233,$1507,$1640,$1476,$1804,$1980,$1782,$2178,$2290,$2061,$2519
19301,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1640,$1476,$1804,$1820,$1638,$2002,$2180,$1962,$2398,$2640,$2376,$2904,$3040,$2736,$3344
19311,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1340,$1206,$1474,$1500,$1350,$1650,$1790,$1611,$1969,$2160,$1944,$2376,$2500,$2250,$2750
19312,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1710,$1539,$1881,$1900,$1710,$2090,$2280,$2052,$2508,$2760,$2484,$3036,$3180,$2862,$3498
19316,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1200,$1080,$1320,$1340,$1206,$1474,$1600,$1440,$1760,$1940,$1746,$2134,$2230,$2007,$2453
19317,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1860,$1674,$2046,$2070,$1863,$2277,$2480,$2232,$2728,$3000,$2700,$3300,$3460,$3114,$3806
19318,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1500,$1350,$1650,$1670,$1503,$1837,$2000,$1800,$2200,$2420,$2178,$2662,$2790,$2511,$3069
19319,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1800,$1620,$1980,$2000,$1800,$2200,$2390,$2151,$2629,$2900,$2610,$3190,$3340,$3006,$3674
19320,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1220,$1098,$1342,$1360,$1224,$1496,$1630,$1467,$1793,$1970,$1773,$2167,$2270,$2043,$2497
19330,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1150,$1035,$1265,$1280,$1152,$1408,$1530,$1377,$1683,$1850,$1665,$2035,$2130,$1917,$2343
19331,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1200,$1080,$1320,$1340,$1206,$1474,$1600,$1440,$1760,$1930,$1737,$2123,$2230,$2007,$2453
19333,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1750,$1575,$1925,$1950,$1755,$2145,$2330,$2097,$2563,$2820,$2538,$3102,$3250,$2925,$3575
19335,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1400,$1260,$1540,$1550,$1395,$1705,$1860,$1674,$2046,$2250,$2025,$2475,$2590,$2331,$2849
19341,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1820,$1638,$2002,$2030,$1827,$2233,$2430,$2187,$2673,$2940,$2646,$3234,$3390,$3051,$3729
19342,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1960,$1764,$2156,$2180,$1962,$2398,$2610,$2349,$2871,$3160,$2844,$3476,$3640,$3276,$4004
19343,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1670,$1503,$1837,$1860,$1674,$2046,$2230,$2007,$2453,$2700,$2430,$2970,$3110,$2799,$3421
19345,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1820,$1638,$2002,$2030,$1827,$2233,$2430,$2187,$2673,$2940,$2646,$3234,$3390,$3051,$3729
19346,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1500,$1350,$1650,$1670,$1503,$1837,$2000,$1800,$2200,$2420,$2178,$2662,$2790,$2511,$3069
19347,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1500,$1350,$1650,$1670,$1503,$1837,$2000,$1800,$2200,$2420,$2178,$2662,$2790,$2511,$3069
19348,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1210,$1089,$1331,$1340,$1206,$1474,$1610,$1449,$1771,$1950,$1755,$2145,$2250,$2025,$2475
19350,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1370,$1233,$1507,$1530,$1377,$1683,$1830,$1647,$2013,$2210,$1989,$2431,$2550,$2295,$2805
19352,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1130,$1017,$1243,$1250,$1125,$1375,$1500,$1350,$1650,$1810,$1629,$1991,$2090,$1881,$2299
19354,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1500,$1350,$1650,$1670,$1503,$1837,$2000,$1800,$2200,$2420,$2178,$2662,$2790,$2511,$3069
19355,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1820,$1638,$2002,$2030,$1827,$2233,$2430,$2187,$2673,$2940,$2646,$3234,$3390,$3051,$3729
19357,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1500,$1350,$1650,$1670,$1503,$1837,$2000,$1800,$2200,$2420,$2178,$2662,$2790,$2511,$3069
19358,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1230,$1107,$1353,$1370,$1233,$1507,$1640,$1476,$1804,$1980,$1782,$2178,$2290,$2061,$2519
19360,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1500,$1350,$1650,$1670,$1503,$1837,$2000,$1800,$2200,$2420,$2178,$2662,$2790,$2511,$3069
19365,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1180,$1062,$1298,$1310,$1179,$1441,$1570,$1413,$1727,$1900,$1710,$2090,$2190,$1971,$2409
19366,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1500,$1350,$1650,$1670,$1503,$1837,$2000,$1800,$2200,$2420,$2178,$2662,$2790,$2511,$3069
19367,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1210,$1089,$1331,$1350,$1215,$1485,$1610,$1449,$1771,$1950,$1755,$2145,$2250,$2025,$2475
19369,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1500,$1350,$1650,$1670,$1503,$1837,$2000,$1800,$2200,$2420,$2178,$2662,$2790,$2511,$3069
19372,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1880,$1692,$2068,$2090,$1881,$2299,$2500,$2250,$2750,$3020,$2718,$3322,$3490,$3141,$3839
19373,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1720,$1548,$1892,$1920,$1728,$2112,$2300,$2070,$2530,$2780,$2502,$3058,$3200,$2880,$3520
19374,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$950,$855,$1045,$1060,$954,$1166,$1270,$1143,$1397,$1540,$1386,$1694,$1770,$1593,$1947
19375,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1210,$1089,$1331,$1340,$1206,$1474,$1610,$1449,$1771,$1950,$1755,$2145,$2250,$2025,$2475
19380,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1650,$1485,$1815,$1840,$1656,$2024,$2200,$1980,$2420,$2660,$2394,$2926,$3070,$2763,$3377
19381,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1500,$1350,$1650,$1670,$1503,$1837,$2000,$1800,$2200,$2420,$2178,$2662,$2790,$2511,$3069
19382,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1530,$1377,$1683,$1700,$1530,$1870,$2040,$1836,$2244,$2470,$2223,$2717,$2840,$2556,$3124
19383,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1530,$1377,$1683,$1700,$1530,$1870,$2040,$1836,$2244,$2470,$2223,$2717,$2840,$2556,$3124
19390,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1210,$1089,$1331,$1340,$1206,$1474,$1610,$1449,$1771,$1950,$1755,$2145,$2250,$2025,$2475
19395,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1500,$1350,$1650,$1670,$1503,$1837,$2000,$1800,$2200,$2420,$2178,$2662,$2790,$2511,$3069
